@id,@type,@lat,@lon,name,operator,substation,frequency,voltage
618952776,way,46.6022337,14.3086906,Papiermühlgasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
618952779,way,46.6028126,14.3176935,Am Wasserturm Gewerbehof,Energie Klagenfurt GmbH,minor_distribution,50,20000
618952782,way,46.6035031,14.3222195,Sorgo Hirschstraße,Energie Klagenfurt GmbH,minor_distribution,50,20000
619719319,way,46.5582079,14.3328029,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
619720764,way,46.5587234,14.2977656,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644055,way,46.5609515,14.2855645,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644058,way,46.5735166,14.2966292,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644067,way,46.5497049,14.2604695,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644069,way,46.5402901,14.2441360,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644072,way,46.5549441,14.2626805,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644078,way,46.5714745,14.2666803,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620644080,way,46.5679186,14.2760126,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620689147,way,46.5630130,14.3077811,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620689153,way,46.5661191,14.3129801,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620689158,way,46.5738209,14.2858989,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620689159,way,46.5718094,14.2891085,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620689160,way,46.5624488,14.3019483,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620696996,way,46.5454163,14.2994177,,KNG-Kärnten Netz GmbH,transmission,50,20000
620696999,way,46.5547242,14.2959150,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620697003,way,46.5392496,14.2940600,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620697006,way,46.5548855,14.2930565,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620705945,way,46.5539399,14.3322569,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620718569,way,46.5918295,14.1790414,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620718571,way,46.5995528,14.1915889,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620718573,way,46.5929006,14.2014250,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620718577,way,46.5916688,14.2221823,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620718583,way,46.5917208,14.2377529,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620718592,way,46.5906668,14.2515414,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620722999,way,46.6014849,14.1403785,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620888852,way,46.6121814,14.1184971,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620888878,way,46.5849831,14.1035575,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620888879,way,46.5900386,14.1136156,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620923984,way,46.6030138,14.0856835,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620950685,way,46.5917395,14.0259557,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620965313,way,46.5694046,14.0589082,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620968279,way,46.5512113,14.0551044,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620971406,way,46.5449648,14.0142207,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
620971407,way,46.5494581,14.0119774,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621213910,way,46.5276005,14.1021901,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621213913,way,46.5324342,14.0843105,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621213920,way,46.5357770,14.0654663,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621213927,way,46.5460734,14.0626767,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621213931,way,46.5392808,14.0522205,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621220676,way,46.5364011,14.0374989,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621220689,way,46.5394228,14.0363699,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621232006,way,46.5722334,14.0074304,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621235202,way,46.5942498,14.0040806,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621235204,way,46.5893886,13.9975417,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621308887,way,46.5545145,13.9847717,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621313170,way,46.5477412,13.9867659,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621313983,way,46.5523836,13.9924259,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621513367,way,46.5552583,14.1030798,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621517435,way,46.5412780,14.1307149,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621528740,way,46.5462248,14.1524531,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621528745,way,46.5437855,14.1496453,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621528752,way,46.5391158,14.1473089,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621567541,way,46.5489311,14.1896891,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621567548,way,46.5421556,14.1810772,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621618254,way,46.5594278,14.2319102,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621618261,way,46.5533910,14.2277303,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621618268,way,46.5541903,14.2149111,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621618271,way,46.5684085,14.2011333,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621724713,way,46.5658260,14.2704806,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621724717,way,46.5667489,14.2516695,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621724719,way,46.5703484,14.2302566,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621724721,way,46.5607293,14.2297975,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621737624,way,46.5725781,14.3431162,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621737628,way,46.5456493,14.3319083,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621737630,way,46.5495461,14.3442314,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621765727,way,46.5848287,14.3787805,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
621765732,way,46.5737698,14.3925773,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622327803,way,46.4608768,14.2580133,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622336563,way,46.5065736,14.2868793,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622357399,way,46.5328346,14.2774187,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622357400,way,46.5324217,14.2808659,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622357404,way,46.5307632,14.2704651,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622357405,way,46.5262313,14.2786327,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622357409,way,46.5179560,14.2824680,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622362404,way,46.5239913,14.2918881,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622375086,way,46.5345589,14.2633643,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622377393,way,46.5331891,14.2283710,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622377400,way,46.5403833,14.2424386,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
622436337,way,46.5270821,14.1534486,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623178858,way,46.5565114,13.9574969,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623541827,way,46.5764186,13.9371445,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623541836,way,46.5743246,13.9523719,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623541840,way,46.5616706,13.9264570,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623545213,way,46.5609709,13.9161268,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623545216,way,46.5694063,13.9317132,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623837755,way,46.5750151,13.9202077,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623837756,way,46.5675598,13.8687786,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623918792,way,46.5614440,13.8473439,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623918798,way,46.5613362,13.8675305,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623918799,way,46.5625034,13.8720852,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623918803,way,46.5719318,13.9011494,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623918804,way,46.5761422,13.9101594,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623918806,way,46.5709902,13.9025853,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623919757,way,46.5702666,13.8777089,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623930979,way,46.5941488,13.8920713,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623935102,way,46.5868667,13.9330565,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
623935103,way,46.5874891,13.9277843,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624113589,way,46.5473429,13.7981083,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624113595,way,46.5542298,13.8169935,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624114021,way,46.5481188,13.7789454,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624120702,way,46.5582827,13.7803718,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624122923,way,46.5619936,13.8380667,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624122924,way,46.5619775,13.8348804,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624123481,way,46.5676136,13.8447471,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624132845,way,46.6102773,13.9643201,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624132851,way,46.6100777,13.9594976,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624132854,way,46.6202649,13.9457833,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624132856,way,46.6100819,13.9488732,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624132857,way,46.6072602,13.9412903,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624132860,way,46.6247414,13.9349403,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624184808,way,46.6417388,13.8696364,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624193654,way,46.6759696,13.9589592,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624225692,way,46.6950166,13.9656080,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624254277,way,46.6734733,14.0137069,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624254280,way,46.6853125,14.0095514,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624262899,way,46.6597304,13.9657636,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624262902,way,46.6767146,13.9852819,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624640168,way,46.6245683,14.2785235,Rankengasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
624640171,way,46.5902732,14.2713257,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624770903,way,46.6339377,13.9590050,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624770908,way,46.6297920,13.9490407,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624795868,way,46.6186916,13.9767566,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
624795872,way,46.6225306,13.9790973,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625116747,way,46.6215509,14.2745875,Anzengruberstraße 28,Energie Klagenfurt GmbH,minor_distribution,50,20000
625116751,way,46.6176901,14.2759807,Universitätsstraße,Energie Klagenfurt GmbH,minor_distribution,50,20000
625116753,way,46.6155875,14.2790910,Perkoniggasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
625116756,way,46.6160936,14.2812500,Obirstraße Compakt,Energie Klagenfurt GmbH,minor_distribution,50,20000
625116757,way,46.6141780,14.2720660,Haraldweg,Energie Klagenfurt GmbH,minor_distribution,50,20000
625116758,way,46.6139156,14.2690946,Generationwohnpark Kranzmayerstraße,Energie Klagenfurt GmbH,minor_distribution,50,20000
625629223,way,46.6115956,14.0022025,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625629224,way,46.6002146,14.0048434,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625629225,way,46.6028798,14.0049050,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625629226,way,46.6059233,13.9996394,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625629228,way,46.6093143,13.9991602,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625652191,way,46.8021126,14.3736217,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625765257,way,46.6310646,14.0266143,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625765265,way,46.6221894,14.0128879,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625765267,way,46.6198365,14.0008901,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625767230,way,46.6022393,14.0253444,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625767236,way,46.6052989,14.0577251,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625768642,way,46.6241994,14.0392931,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
625768644,way,46.6223993,14.0269493,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
627247882,way,46.6136496,14.2883364,Hauptmann-Hermann-Platz,Energie Klagenfurt GmbH,minor_distribution,50,20000
627247883,way,46.6170698,14.2898068,Josef Gruberstraße,Energie Klagenfurt GmbH,minor_distribution,50,20000
627247884,way,46.6498750,14.3181645,Pilotenweg,Energie Klagenfurt GmbH,minor_distribution,50,20000
627247885,way,46.8232911,13.4989096,Seeboden Maschinenfabrik Brose,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
628866294,way,46.6529340,13.7718948,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
629963645,way,46.7543145,14.4545002,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
629963648,way,46.7491480,14.4108608,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
642297572,way,46.9069176,13.5342882,Gmünd Kirchgasse,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
642903514,way,46.9130154,13.5354564,Gmünd,KNG-Kärnten Netz GmbH,distribution,50,110000
643138117,way,46.8715700,14.9221163,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
648253197,way,46.6457860,14.0410105,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
648253211,way,46.6507948,14.0177344,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
648523447,way,46.5902972,14.2733165,Viktring,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
654227513,way,47.6418233,12.7252763,,,minor_distribution,50,30000
656592483,way,48.3862118,16.7625412,Umspannwerk Prottes,Netz NÖ,transmission,,110000
660188000,way,47.0817056,13.0993201,,,minor_distribution,50,30000
660778285,way,46.7964330,13.4881956,Spittal Bahnhof,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
662337650,way,47.7123031,13.4992866,,,minor_distribution,50,30000
663586675,way,47.0967799,15.4695706,Unterwerk St. Johann,Energie Graz,traction,50;0,20000;600
667433649,way,47.7866770,13.0792999,,Salzburg Netz,minor_distribution,50,30000
671588826,way,48.2653091,16.7483007,Umspannwerk Untersiebenbrunn,Netz NÖ,transmission,,110000
675291183,way,47.9292695,16.3575621,Umspannwerk Pottendorf,Wiener Netze,transmission,,110000
675795620,way,46.8244885,14.3309691,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
677903830,way,46.6364748,13.8255426,,KNG-Kärnten Netz GmbH,distribution,50,20000
677903835,way,46.6381472,13.8193065,,KNG-Kärnten Netz GmbH,distribution,50,20000
684432232,way,46.6347343,14.2983186,Blumengasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
684432233,way,46.6315646,14.2969700,Aichelburg Labia Strasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
684439664,way,46.7237179,14.8580430,Unterwerk Lavanttal,ÖBB-Infrastruktur AG,traction,16.7,110000
684439665,way,46.6211105,14.4266599,Unterwerk Grafenstein,ÖBB-Infrastruktur AG,traction,16.7,110000
684446897,way,46.8144482,15.3049621,Unterwerk Weststeiermark,ÖBB-Infrastruktur AG,,16.7,110000
684659834,way,46.5936172,14.3449796,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
684659836,way,46.5908683,14.3489368,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
684799042,way,46.7032082,13.8226311,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
684799043,way,46.6963076,13.8252122,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829482,way,46.5891599,13.8361831,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829483,way,46.5955908,13.8457462,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829484,way,46.5939444,13.8433179,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829485,way,46.6032445,13.8685411,Villach Maria Gailerstraße,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829486,way,46.6036344,13.8622703,Villach Bruno Kreisky Straße,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829487,way,46.6039770,13.8652125,Ma. Gailerstr. Hofer,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
685829488,way,46.6247151,13.9234912,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
689001832,way,46.6320836,13.8813280,Landskron Neherweg,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
694695942,way,46.9100887,15.4911746,Umspannwerk Mellach,Austrian Power Grid AG,transmission,,380000
696757234,way,47.4713861,11.9877570,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
696915274,way,46.6873930,14.1347866,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
696937254,way,48.0016852,13.0704796,,Salzburg AG,minor_distribution,50,30000
696938287,way,46.7294438,14.0972423,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
696938339,way,46.7278663,14.1189548,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
696938340,way,46.7240114,14.1196864,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
696949337,way,46.7269218,14.1020979,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
696967172,way,46.7197245,14.0978060,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
698543302,way,47.0824363,15.4788485,Riesstrasse Tischlerei,Energie Steiermark,minor_distribution,,20000
701037502,way,46.9127761,13.5356414,,KNG-Kärnten Netz GmbH,distribution,50,20000
711843226,way,46.6088884,14.2725910,Siebenhügelstr. 150,Energie Klagenfurt GmbH,minor_distribution,50,20000
712371112,way,46.6174961,14.2628347,ÖDK-Tenniscenter,Energie Klagenfurt GmbH,minor_distribution,50,20000
714463001,way,48.3298908,15.9415307,Umspannwerk Pischelsdorf,Netz NÖ,transmission,,110000
722021377,way,47.8114917,13.0228344,,Salzburg AG,minor_distribution,50,30000
723720152,way,46.6417235,14.1124156,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
723870114,way,46.6593925,14.3897158,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
724443853,way,46.6831259,14.0610670,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
727132014,way,46.9098915,13.5448714,Sägewerk Glanzer,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
727225348,way,47.2439938,10.8739154,APG Umspannwerk Westtirol,Austrian Power Grid AG,transmission,50,380000;220000;110000
730027805,way,46.9085214,13.5393573,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
737086768,way,46.6205212,14.3077432,Buchengasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
742484357,way,46.9708935,14.7859621,UW Sankt Leonhard,,distribution,50,110000
751620748,way,46.6505433,13.7685442,,KNG-Kärnten Netz GmbH,,50,20000
751660356,way,47.7792103,13.0699527,,,minor_distribution,50,30000
752692384,way,48.0739291,15.0623928,,EVN,substation,,25000
754022461,way,47.0732071,15.4806798,Rudolfstrasse Wippel,Energie Steiermark,minor_distribution,,20000
754072758,way,46.5080120,14.5795199,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
754072782,way,46.5279891,14.5787614,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
754072784,way,46.5378580,14.5936858,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
754679221,way,46.4909481,14.6760139,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
754679224,way,46.4793311,14.6384599,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
754691556,way,46.4193378,14.5280286,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
754691560,way,46.4658093,14.6218545,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755309758,way,46.4728015,14.3358352,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755309763,way,46.4857296,14.3501486,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755309767,way,46.4724468,14.3852193,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755309776,way,46.4747005,14.4258102,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755309778,way,46.4802160,14.4436816,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755309785,way,46.4377925,14.4829118,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755312865,way,46.5011727,14.3418418,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462002,way,46.5390253,14.4006004,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462004,way,46.5480131,14.3931710,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462011,way,46.5422156,14.3311984,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462013,way,46.5406141,14.3404608,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462015,way,46.5425339,14.3586729,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462016,way,46.5431337,14.3721087,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462018,way,46.5289096,14.3136235,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462020,way,46.5357526,14.3072707,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755462024,way,46.5406348,14.3138578,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755475299,way,46.5411397,14.4211883,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755475300,way,46.5415007,14.4173055,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755475304,way,46.5370537,14.4122250,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755475307,way,46.5333765,14.3997063,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
755479472,way,46.5430696,14.4379924,,,minor_distribution,50,20000
755479476,way,46.5516428,14.4323489,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
756041596,way,46.5474815,14.4701277,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
756041601,way,46.5253371,14.4576201,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
756047435,way,46.4748896,14.5210848,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
758331900,way,46.6303615,14.2976979,Oberlerchergasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
758728343,way,47.2077284,11.0057110,Kühtai,TenneT TSO GmbH,industrial,,220000
759967540,way,48.5074380,15.9430720,,EVN,minor_distribution,,20000;400
765101679,way,48.1389956,16.4315299,Umspannwerk Kledering,Austrian Power Grid AG,transmission,50,220000
771764784,way,47.0772154,15.4712587,Am Ragnitzbach,,minor_distribution,,20000
772149857,way,48.2325061,14.5166227,Umspannwerk Pyburg,Linz Netz;Netz NÖ,distribution,50,110000;20000
776816011,way,47.9654902,13.0744578,,Salzburg AG,minor_distribution,50,30000
778635054,way,47.2587370,12.7416894,,Austrian Power Grid AG,transmission,50,380000
790994348,way,48.7158806,16.2820458,Schaltwerk Pernhofen,Netz NÖ,transmission,,110000
807571008,way,47.9391390,12.9398355,,Salzburg Netz,minor_distribution,50,30000
807605796,way,47.5355854,12.0895688,,TINETZ-Stromnetz Tirol AG,minor_distribution,,25000;400
808302742,way,47.7812557,13.0695791,,,minor_distribution,50,30000
810699678,way,47.7253165,13.4172000,,,minor_distribution,50,30000
813115853,way,47.9426519,12.9408523,,Salzburg Netz,minor_distribution,50,30000
813412207,way,47.9481868,12.9400308,,Salzburg Netz,minor_distribution,50,30000
813794008,way,47.9461340,12.9398849,,Salzburg Netz,minor_distribution,50,30000
815063706,way,47.5144714,12.1086449,,,minor_distribution,,25000;400
816559719,way,47.9510514,12.9384430,,Salzburg Netz,minor_distribution,50,30000
816909405,way,47.0611940,15.4977107,Einoedhofweg,,minor_distribution,,20000
818524958,way,47.9415652,12.9333602,,Salzburg Netz,minor_distribution,50,30000
818575189,way,46.9629682,14.9489198,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
818575194,way,46.9520151,14.8670799,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
818575201,way,46.9634064,14.9374586,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
818585811,way,46.7089884,14.1171770,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
818882575,way,46.8390172,13.8744927,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
818917141,way,47.0697435,15.4835702,Am Blumenhang,Energie Steiermark,minor_distribution,,20000
826262571,way,46.6131811,14.2630489,Lake Side Park 4.0,Energie Klagenfurt GmbH,minor_distribution,50,20000
826574920,way,46.6085348,14.2799262,Tennis Center,Energie Klagenfurt GmbH,minor_distribution,50,20000
826826976,way,47.5924902,13.3216940,,Salzburg Netz,minor_distribution,50,30000
827095170,way,46.6237331,14.2842234,Toni-Strugger-Weg,Energie Klagenfurt GmbH,minor_distribution,50,20000
827130070,way,46.6576055,14.3577935,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
827130074,way,46.6463279,14.3394865,,,minor_distribution,,20000
827130075,way,46.6441755,14.3527563,,KNG-Kärnten Netz GmbH,minor_distribution,,20000
828551249,way,46.6298727,14.3083456,Klagenfurt Nord,Energie Klagenfurt GmbH,distribution,50,110000
828551250,way,46.6311805,14.3089640,Kraßniggstr.,Energie Klagenfurt GmbH,minor_distribution,50,20000
828551251,way,46.6361139,14.3183680,Feldgasse,Energie Klagenfurt GmbH,minor_distribution,50,20000
828551252,way,46.6374371,14.3016966,Walnussweg,Energie Klagenfurt GmbH,minor_distribution,50,20000
829407555,way,48.1259730,16.4197336,,Austrian Power Grid AG,distribution,50,110000
831160871,way,46.7950763,14.2800766,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
832940322,way,46.8176586,13.4970751,,KNG-Kärnten Netz GmbH,distribution,50,20000
835148376,way,46.9023337,14.8990369,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
835148383,way,46.9109447,14.8788329,,KNG-Kärnten Netz GmbH,minor_distribution,50,20000
835604065,way,47.4463511,11.8904004,,TINETZ,minor_distribution,,25000;400
